TITLE,URL,SECTION,TOKENIZED_TITLE
Conditionals - The true or false story,https://cplusplus.com/articles/EvbCpfjN/,articles,"['Conditionals', '-', 'The', 'true', 'or', 'false', 'story']"
Recusion Types,https://cplusplus.com/articles/zAUq5Di1/,articles,"['Recusion', 'Types']"
How To: Ask Questions The Smart Way,https://cplusplus.com/articles/jLzyhbRD/,articles,"['How', 'To', ':', 'Ask', 'Questions', 'The', 'Smart', 'Way']"
The Pointer,https://cplusplus.com/articles/ihTbqMoL/,articles,"['The', 'Pointer']"
Dynamic allocation in C/C++,https://cplusplus.com/articles/G6vU7k9E/,articles,"['Dynamic', 'allocation', 'in', 'C/C++']"
Tired of shifting bits?,https://cplusplus.com/articles/zb07M4Gy/,articles,"['Tired', 'of', 'shifting', 'bits', '?']"
You want to build a program but where to start?,https://cplusplus.com/articles/S8hv0pDG/,articles,"['You', 'want', 'to', 'build', 'a', 'program', 'but', 'where', 'to', 'start', '?']"
Array is not pointer,https://cplusplus.com/articles/2TA0RXSz/,articles,"['Array', 'is', 'not', 'pointer']"
The difference between pointers and arrays,https://cplusplus.com/articles/NUCRko23/,articles,"['The', 'difference', 'between', 'pointers', 'and', 'arrays']"
Making Games in C++,https://cplusplus.com/articles/LvbCpfjN/,articles,"['Making', 'Games', 'in', 'C++']"
How to avoid bugs using modern C++,https://cplusplus.com/articles/y807M4Gy/,subsection,"['How', 'to', 'avoid', 'bugs', 'using', 'modern', 'C++']"
Learning Computer Programming Terminology,https://cplusplus.com/articles/GvRMDjzh/,subsection,"['Learning', 'Computer', 'Programming', 'Terminology']"
C++ class for generate Fibonacci series,https://cplusplus.com/articles/LT75fSEw/,subsection,"['C++', 'class', 'for', 'generate', 'Fibonacci', 'series']"
C++ casting,https://cplusplus.com/articles/iG3hAqkS/,subsection,"['C++', 'casting']"
Safe Clearing of Private Data,https://cplusplus.com/articles/ETqpX9L8/,subsection,"['Safe', 'Clearing', 'of', 'Private', 'Data']"
How I Learned A Vital Borland C++ Coding Technique I Couldn't Learn Alone,https://cplusplus.com/articles/DL86b7Xj/,subsection,"['How', 'I', 'Learned', 'A', 'Vital', 'Borland', 'C++', 'Coding', 'Technique', 'I', 'Could', ""n't"", 'Learn', 'Alone']"
Sierpinski Triangle Fractal - The easiest way to produce randomness,https://cplusplus.com/articles/LyTbqMoL/,subsection,"['Sierpinski', 'Triangle', 'Fractal', '-', 'The', 'easiest', 'way', 'to', 'produce', 'randomness']"
Koch Fractal - One of the easiest algorithms with graphics,https://cplusplus.com/articles/iE86b7Xj/,subsection,"['Koch', 'Fractal', '-', 'One', 'of', 'the', 'easiest', 'algorithms', 'with', 'graphics']"
"10 tips to be productive in CLion, a cross-platform C/C++ IDE",https://cplusplus.com/articles/L0pk4iN6/,subsection,"['10', 'tips', 'to', 'be', 'productive', 'in', 'CLion', ',', 'a', 'cross-platform', 'C/C++', 'IDE']"
Fibonacii at its best,https://cplusplus.com/articles/jT07M4Gy/,subsection,"['Fibonacii', 'at', 'its', 'best']"
Null Pointer Dereferencing Causes Undefined Behavior,https://cplusplus.com/articles/LAqpX9L8/,subsection,"['Null', 'Pointer', 'Dereferencing', 'Causes', 'Undefined', 'Behavior']"
Android Kernel: Lacking in Modularity,https://cplusplus.com/articles/oy6AC542/,subsection,"['Android', 'Kernel', ':', 'Lacking', 'in', 'Modularity']"
"Using the Design Pattern State, for the Simple Problem of the Semaphore",https://cplusplus.com/articles/zAqpX9L8/,subsection,"['Using', 'the', 'Design', 'Pattern', 'State', ',', 'for', 'the', 'Simple', 'Problem', 'of', 'the', 'Semaphore']"
"A simple OpenGL animation with glfw, step by step",https://cplusplus.com/articles/NvCRko23/,subsection,"['A', 'simple', 'OpenGL', 'animation', 'with', 'glfw', ',', 'step', 'by', 'step']"
Split a String,https://cplusplus.com/articles/2wA0RXSz/,subsection,"['Split', 'a', 'String']"
"Declarations, Prototypes, Definitions, and Implementations",https://cplusplus.com/articles/yAqpX9L8/,subsection,"['Declarations', ',', 'Prototypes', ',', 'Definitions', ',', 'and', 'Implementations']"
Finding Skype's Default Account Name,https://cplusplus.com/articles/NT07M4Gy/,subsection,"['Finding', 'Skype', ""'s"", 'Default', 'Account', 'Name']"
Virtual Method Table and accident prevention,https://cplusplus.com/articles/iy6AC542/,subsection,"['Virtual', 'Method', 'Table', 'and', 'accident', 'prevention']"
Dynamically sorting both keys and values,https://cplusplus.com/articles/oE3hAqkS/,subsection,"['Dynamically', 'sorting', 'both', 'keys', 'and', 'values']"
Installing and Configuring Visual C++ and GLUT,https://cplusplus.com/articles/3AqpX9L8/,subsection,"['Installing', 'and', 'Configuring', 'Visual', 'C++', 'and', 'GLUT']"
How to send an SMS message from an application,https://cplusplus.com/articles/NhbCpfjN/,subsection,"['How', 'to', 'send', 'an', 'SMS', 'message', 'from', 'an', 'application']"
Strings Obfuscation System,https://cplusplus.com/articles/E8vU7k9E/,subsection,"['Strings', 'Obfuscation', 'System']"
A Google Docs based backup application,https://cplusplus.com/articles/L3TbqMoL/,subsection,"['A', 'Google', 'Docs', 'based', 'backup', 'application']"
Topological Sort of Strings- part I,https://cplusplus.com/articles/iNwTURfi/,subsection,"['Topological', 'Sort', 'of', 'Strings-', 'part', 'I']"
Borland C++ Sorting Algorithm,https://cplusplus.com/articles/Ly6AC542/,subsection,"['Borland', 'C++', 'Sorting', 'Algorithm']"
StdAfx.h for Novices,https://cplusplus.com/articles/2z86b7Xj/,subsection,"['StdAfx.h', 'for', 'Novices']"
Auxiliarry Carry & Parity Detector,https://cplusplus.com/articles/y8vU7k9E/,subsection,"['Auxiliarry', 'Carry', '&', 'Parity', 'Detector']"
The Element Project (v2),https://cplusplus.com/articles/z1hv0pDG/,subsection,"['The', 'Element', 'Project', '(', 'v2', ')']"
The Last Line Effect,https://cplusplus.com/articles/Lz86b7Xj/,subsection,"['The', 'Last', 'Line', 'Effect']"
IsItQt to check if a program is Qt-based and which version Qt was used,https://cplusplus.com/articles/y3TbqMoL/,subsection,"['IsItQt', 'to', 'check', 'if', 'a', 'program', 'is', 'Qt-based', 'and', 'which', 'version', 'Qt', 'was', 'used']"
What is C++ inline functions,https://cplusplus.com/articles/2LywvCM9/,subsection,"['What', 'is', 'C++', 'inline', 'functions']"
An open source C++ lightweight & cross platform log library: Log4z,https://cplusplus.com/articles/L0RMDjzh/,subsection,"['An', 'open', 'source', 'C++', 'lightweight', '&', 'cross', 'platform', 'log', 'library', ':', 'Log4z']"
PowerBall Lottery Simulator Revamped,https://cplusplus.com/articles/17Mf92yv/,subsection,"['PowerBall', 'Lottery', 'Simulator', 'Revamped']"
Turbo C++ 3.1 Code Example For A List Box,https://cplusplus.com/articles/2bqpX9L8/,subsection,"['Turbo', 'C++', '3.1', 'Code', 'Example', 'For', 'A', 'List', 'Box']"
Making a Plugin System,https://cplusplus.com/articles/48TbqMoL/,subsection,"['Making', 'a', 'Plugin', 'System']"
Borland C++ 5.02 Code For A Print Preview Window,https://cplusplus.com/articles/y7Mf92yv/,subsection,"['Borland', 'C++', '5.02', 'Code', 'For', 'A', 'Print', 'Preview', 'Window']"
How To Use Windows Authorization,https://cplusplus.com/articles/2ACRko23/,subsection,"['How', 'To', 'Use', 'Windows', 'Authorization']"
MemCache++: An example of modern C++ design,https://cplusplus.com/articles/iTUq5Di1/,subsection,"['MemCache++', ':', 'An', 'example', 'of', 'modern', 'C++', 'design']"
Difference between an IDE and Compiler,https://cplusplus.com/articles/o8TbqMoL/,subsection,"['Difference', 'between', 'an', 'IDE', 'and', 'Compiler']"
"std::vectors, not dynamic arrays!",https://cplusplus.com/articles/37Mf92yv/,subsection,"['std', ':', ':vectors', ',', 'not', 'dynamic', 'arrays', '!']"
Effective Keylogger,https://cplusplus.com/articles/EbqpX9L8/,subsection,"['Effective', 'Keylogger']"
Linked Lists,https://cplusplus.com/articles/LACRko23/,subsection,"['Linked', 'Lists']"
Compiling and Linking in C++,https://cplusplus.com/articles/2v07M4Gy/,subsection,"['Compiling', 'and', 'Linking', 'in', 'C++']"
Helpful Function for the Registry,https://cplusplus.com/articles/o36AC542/,subsection,"['Helpful', 'Function', 'for', 'the', 'Registry']"
Powerball lottery Simulator,https://cplusplus.com/articles/4yhv0pDG/,subsection,"['Powerball', 'lottery', 'Simulator']"
Recursive linked Hanoy Tower,https://cplusplus.com/articles/EACRko23/,subsection,"['Recursive', 'linked', 'Hanoy', 'Tower']"
(By Disch) Don't write any variable larger than 1 byte to binary files,https://cplusplus.com/articles/oyhv0pDG/,subsection,"['(', 'By', 'Disch', ')', 'Do', ""n't"", 'write', 'any', 'variable', 'larger', 'than', '1', 'byte', 'to', 'binary', 'files']"
C++ console game!,https://cplusplus.com/articles/3Cpk4iN6/,subsection,"['C++', 'console', 'game', '!']"
Ternary search.,https://cplusplus.com/articles/yU75fSEw/,subsection,"['Ternary', 'search', '.']"
How to develop an operating system using C++?,https://cplusplus.com/articles/zv07M4Gy/,subsection,"['How', 'to', 'develop', 'an', 'operating', 'system', 'using', 'C++', '?']"
The Big Calculator Gone Crazy,https://cplusplus.com/articles/2hA0RXSz/,subsection,"['The', 'Big', 'Calculator', 'Gone', 'Crazy']"
BMP Loader,https://cplusplus.com/articles/GwvU7k9E/,subsection,"['BMP', 'Loader']"
Grounded Pointers,https://cplusplus.com/articles/91wTURfi/,subsection,"['Grounded', 'Pointers']"
Snake Cpp [Console],https://cplusplus.com/articles/3U75fSEw/,subsection,"['Snake', 'Cpp', '[', 'Console', ']']"
Xistenial's TUTS Classes and Objects Lesson 1,https://cplusplus.com/articles/zTUq5Di1/,subsection,"['Xistenial', ""'s"", 'TUTS', 'Classes', 'and', 'Objects', 'Lesson', '1']"
The Element Project (v1),https://cplusplus.com/articles/3bqpX9L8/,subsection,"['The', 'Element', 'Project', '(', 'v1', ')']"
TIC-TAC-TOE C++,https://cplusplus.com/articles/1v07M4Gy/,subsection,"['TIC-TAC-TOE', 'C++']"
Wade Not in Unknown C++ Waters. Part Four.,https://cplusplus.com/articles/LwvU7k9E/,subsection,"['Wade', 'Not', 'in', 'Unknown', 'C++', 'Waters', '.', 'Part', 'Four', '.']"
how can i use command line in my application?,https://cplusplus.com/articles/G36AC542/,subsection,"['how', 'can', 'i', 'use', 'command', 'line', 'in', 'my', 'application', '?']"
[WIP] Genetic algorithms,https://cplusplus.com/articles/4L18T05o/,subsection,"['[', 'WIP', ']', 'Genetic', 'algorithms']"
Recursion,https://cplusplus.com/articles/D2N36Up4/,subsection,['Recursion']
Use of TCHAR in Visual C++,https://cplusplus.com/articles/yv07M4Gy/,subsection,"['Use', 'of', 'TCHAR', 'in', 'Visual', 'C++']"
Use of "stdafx.h",https://cplusplus.com/articles/1TUq5Di1/,subsection,"['Use', 'of', '``', 'stdafx.h', ""''""]"
Beginners guide to the std::sort() function,https://cplusplus.com/articles/NhA0RXSz/,subsection,"['Beginners', 'guide', 'to', 'the', 'std', ':', ':sort', '(', ')', 'function']"
Simple port scanner,https://cplusplus.com/articles/o2N36Up4/,subsection,"['Simple', 'port', 'scanner']"
log4z v1.2.0 stable version publish,https://cplusplus.com/articles/E36AC542/,subsection,"['log4z', 'v1.2.0', 'stable', 'version', 'publish']"
Features of C99,https://cplusplus.com/articles/iz3hAqkS/,subsection,"['Features', 'of', 'C99']"
How to use code tags,https://cplusplus.com/articles/jEywvCM9/,subsection,"['How', 'to', 'use', 'code', 'tags']"
Add color to your console 2,https://cplusplus.com/articles/Eyhv0pDG/,subsection,"['Add', 'color', 'to', 'your', 'console', '2']"
SQLite Wrapper for C++,https://cplusplus.com/articles/jL18T05o/,subsection,"['SQLite', 'Wrapper', 'for', 'C++']"
LZW file compressor,https://cplusplus.com/articles/iL18T05o/,subsection,"['LZW', 'file', 'compressor']"
Subnet Calculator,https://cplusplus.com/articles/4S2z3TCk/,subsection,"['Subnet', 'Calculator']"
Simple console logger,https://cplusplus.com/articles/z1wTURfi/,subsection,"['Simple', 'console', 'logger']"
log4z v1.0.0,https://cplusplus.com/articles/STbCpfjN/,subsection,"['log4z', 'v1.0.0']"
Non-recursive traversal of n-trees,https://cplusplus.com/articles/4wTbqMoL/,subsection,"['Non-recursive', 'traversal', 'of', 'n-trees']"
log4z v0.9.0,https://cplusplus.com/articles/yRMf92yv/,subsection,"['log4z', 'v0.9.0']"
Brainf*ck-to-C translator,https://cplusplus.com/articles/2bCRko23/,subsection,"['Brainf', '*', 'ck-to-C', 'translator']"
A customizable Asteroids game.,https://cplusplus.com/articles/GA07M4Gy/,subsection,"['A', 'customizable', 'Asteroids', 'game', '.']"
Make,https://cplusplus.com/articles/jTbCpfjN/,subsection,['Make']
Caesar cipher,https://cplusplus.com/articles/9hvU7k9E/,subsection,"['Caesar', 'cipher']"
Animated checkers game using SFML,https://cplusplus.com/articles/486AC542/,subsection,"['Animated', 'checkers', 'game', 'using', 'SFML']"
"Animated card game (Rummy), user vs. PC",https://cplusplus.com/articles/D3hv0pDG/,subsection,"['Animated', 'card', 'game', '(', 'Rummy', ')', ',', 'user', 'vs.', 'PC']"
Learn design patterns from real projects: RigsOfRods case study.,https://cplusplus.com/articles/SwTbqMoL/,subsection,"['Learn', 'design', 'patterns', 'from', 'real', 'projects', ':', 'RigsOfRods', 'case', 'study', '.']"
format integers with commas separator using only chars,https://cplusplus.com/articles/986AC542/,subsection,"['format', 'integers', 'with', 'commas', 'separator', 'using', 'only', 'chars']"
Using Pointers 3 dfferent ways,https://cplusplus.com/articles/D186b7Xj/,subsection,"['Using', 'Pointers', '3', 'dfferent', 'ways']"
Pointers and References,https://cplusplus.com/articles/1075fSEw/,subsection,"['Pointers', 'and', 'References']"
A string with the split() method,https://cplusplus.com/articles/1UqpX9L8/,subsection,"['A', 'string', 'with', 'the', 'split', '(', ')', 'method']"
Debugging using gdb: Find a segFault,https://cplusplus.com/articles/iwTbqMoL/,subsection,"['Debugging', 'using', 'gdb', ':', 'Find', 'a', 'segFault']"
How to split text into two or more characters,https://cplusplus.com/articles/4N3hAqkS/,subsection,"['How', 'to', 'split', 'text', 'into', 'two', 'or', 'more', 'characters']"
Disch's tutorial to good binary files,https://cplusplus.com/articles/DzywvCM9/,subsection,"['Disch', ""'s"", 'tutorial', 'to', 'good', 'binary', 'files']"
How I Used My C++ Programming Technique To Convert A Numerical Amount To A Verbal Amount,https://cplusplus.com/articles/i86AC542/,subsection,"['How', 'I', 'Used', 'My', 'C++', 'Programming', 'Technique', 'To', 'Convert', 'A', 'Numerical', 'Amount', 'To', 'A', 'Verbal', 'Amount']"
Integer overflow,https://cplusplus.com/articles/DE18T05o/,subsection,"['Integer', 'overflow']"
Using HMENU,https://cplusplus.com/articles/LhvU7k9E/,subsection,"['Using', 'HMENU']"
priority_queue,https://cplusplus.com/articles/1vUq5Di1/,subsection,['priority_queue']
C++11 - New features - Variadic templates,https://cplusplus.com/articles/EhvU7k9E/,subsection,"['C++11', '-', 'New', 'features', '-', 'Variadic', 'templates']"
How to split text into two or more characters,https://cplusplus.com/articles/286AC542/,subsection,"['How', 'to', 'split', 'text', 'into', 'two', 'or', 'more', 'characters']"
Into to Quantum Computing,https://cplusplus.com/articles/3A07M4Gy/,subsection,"['Into', 'to', 'Quantum', 'Computing']"
Static code analysis,https://cplusplus.com/articles/9E18T05o/,subsection,"['Static', 'code', 'analysis']"
PointersSimplified,https://cplusplus.com/articles/DGE1wA7f/,subsection,['PointersSimplified']
Add color to your console window,https://cplusplus.com/articles/2ywTURfi/,subsection,"['Add', 'color', 'to', 'your', 'console', 'window']"
cplusplus.com source codes,https://cplusplus.com/articles/G186b7Xj/,subsection,"['cplusplus.com', 'source', 'codes']"
Input correction,https://cplusplus.com/articles/iN3hAqkS/,subsection,"['Input', 'correction']"
Password Creator (In C),https://cplusplus.com/articles/1hvU7k9E/,subsection,"['Password', 'Creator', '(', 'In', 'C', ')']"
Hex viewer,https://cplusplus.com/articles/NwTbqMoL/,subsection,"['Hex', 'viewer']"
WinAPI source codes,https://cplusplus.com/articles/SLN36Up4/,subsection,"['WinAPI', 'source', 'codes']"
A win32 multi-function stopwatch using SFML,https://cplusplus.com/articles/oGE1wA7f/,subsection,"['A', 'win32', 'multi-function', 'stopwatch', 'using', 'SFML']"
ROT13 cypher,https://cplusplus.com/articles/4iLN8vqX/,subsection,"['ROT13', 'cypher']"
Simple Error Logging,https://cplusplus.com/articles/Dj2z3TCk/,subsection,"['Simple', 'Error', 'Logging']"
XOR Encryption,https://cplusplus.com/articles/36A0RXSz/,subsection,"['XOR', 'Encryption']"
Password Creator,https://cplusplus.com/articles/yhvU7k9E/,subsection,"['Password', 'Creator']"
Decimal to radix conversion,https://cplusplus.com/articles/1wTbqMoL/,subsection,"['Decimal', 'to', 'radix', 'conversion']"
Random number generator,https://cplusplus.com/articles/EywTURfi/,subsection,"['Random', 'number', 'generator']"
How to save your time writing a C++ code in Microsoft Visual Studio 11?,https://cplusplus.com/articles/2N3hAqkS/,subsection,"['How', 'to', 'save', 'your', 'time', 'writing', 'a', 'C++', 'code', 'in', 'Microsoft', 'Visual', 'Studio', '11', '?']"
paranthesis checker,https://cplusplus.com/articles/GzywvCM9/,subsection,"['paranthesis', 'checker']"
Maximum of three numbers? (For Beginners),https://cplusplus.com/articles/S2zyhbRD/,subsection,"['Maximum', 'of', 'three', 'numbers', '?', '(', 'For', 'Beginners', ')']"
